Feature,Value,Model,Subject,Sensor
trunk_jerk_rms,0.03595563138896248,"ExtraTreesRegressor(n_jobs=-1, random_state=614)",12,trunk
trunk_jerk_std,0.03310633005136638,"ExtraTreesRegressor(n_jobs=-1, random_state=614)",12,trunk
trunk_acc_mad,0.03073141627373639,"ExtraTreesRegressor(n_jobs=-1, random_state=614)",12,trunk
trunk_jerk_med,0.11766484235676589,AdaBoostRegressor(random_state=614),12,trunk
trunk_jerk_max,0.08276681776376772,AdaBoostRegressor(random_state=614),12,trunk
trunk_acc_max,0.07572262686544874,AdaBoostRegressor(random_state=614),12,trunk
trunk_acc_med,0.07504069719598944,AdaBoostRegressor(random_state=614),12,trunk
trunk_acc_rms,0.06871830401897716,AdaBoostRegressor(random_state=614),12,trunk
trunk_acc_min,0.06806720565333066,AdaBoostRegressor(random_state=614),12,trunk
trunk_acc_perc25,0.06494759359525247,AdaBoostRegressor(random_state=614),12,trunk
trunk_acc_perc75,0.06459400152464997,AdaBoostRegressor(random_state=614),12,trunk
trunk_acc_std,0.05882446420889971,AdaBoostRegressor(random_state=614),12,trunk
trunk_jerk_perc75,0.053959941173022496,AdaBoostRegressor(random_state=614),12,trunk
trunk_acc_mean,0.05149941967093632,AdaBoostRegressor(random_state=614),12,trunk
trunk_jerk_mad,0.0426576968606114,AdaBoostRegressor(random_state=614),12,trunk
trunk_acc_mad,0.04203368429691263,AdaBoostRegressor(random_state=614),12,trunk
trunk_jerk_perc25,0.03190744405500564,AdaBoostRegressor(random_state=614),12,trunk
trunk_jerk_min,0.031051739801235153,AdaBoostRegressor(random_state=614),12,trunk
trunk_jerk_std,0.02926497532076129,AdaBoostRegressor(random_state=614),12,trunk
trunk_jerk_mean,0.028599451545402613,AdaBoostRegressor(random_state=614),12,trunk
trunk_jerk_rms,0.012679094093030557,AdaBoostRegressor(random_state=614),12,trunk
trunk_acc_rms,4229.8237,LinearRegression(n_jobs=-1),12,trunk
trunk_acc_mean,3857.016,LinearRegression(n_jobs=-1),12,trunk
trunk_acc_mad,1450.296,LinearRegression(n_jobs=-1),12,trunk
trunk_acc_std,706.4267,LinearRegression(n_jobs=-1),12,trunk
trunk_acc_perc25,611.4297,LinearRegression(n_jobs=-1),12,trunk
trunk_acc_perc75,229.85674,LinearRegression(n_jobs=-1),12,trunk
trunk_acc_med,190.3679,LinearRegression(n_jobs=-1),12,trunk
trunk_jerk_rms,57.130737,LinearRegression(n_jobs=-1),12,trunk
trunk_jerk_std,55.697205,LinearRegression(n_jobs=-1),12,trunk
trunk_jerk_mean,40.87729,LinearRegression(n_jobs=-1),12,trunk
trunk_jerk_perc25,38.62356,LinearRegression(n_jobs=-1),12,trunk
trunk_jerk_mad,28.251495,LinearRegression(n_jobs=-1),12,trunk
trunk_jerk_med,21.695312,LinearRegression(n_jobs=-1),12,trunk
trunk_jerk_min,7.4567156,LinearRegression(n_jobs=-1),12,trunk
trunk_jerk_perc75,6.675354,LinearRegression(n_jobs=-1),12,trunk
trunk_acc_min,1.9541245,LinearRegression(n_jobs=-1),12,trunk
trunk_acc_max,1.4237823,LinearRegression(n_jobs=-1),12,trunk
trunk_jerk_max,0.1340332,LinearRegression(n_jobs=-1),12,trunk
trunk_acc_min,66,LGBMRegressor(random_state=614),12,trunk
trunk_acc_max,37,LGBMRegressor(random_state=614),12,trunk
trunk_jerk_mean,34,LGBMRegressor(random_state=614),12,trunk
trunk_jerk_max,34,LGBMRegressor(random_state=614),12,trunk
trunk_acc_med,34,LGBMRegressor(random_state=614),12,trunk
trunk_acc_perc75,27,LGBMRegressor(random_state=614),12,trunk
trunk_acc_std,22,LGBMRegressor(random_state=614),12,trunk
trunk_acc_mean,21,LGBMRegressor(random_state=614),12,trunk
trunk_acc_perc25,19,LGBMRegressor(random_state=614),12,trunk
trunk_jerk_med,19,LGBMRegressor(random_state=614),12,trunk
trunk_jerk_perc75,17,LGBMRegressor(random_state=614),12,trunk
trunk_jerk_min,15,LGBMRegressor(random_state=614),12,trunk
trunk_jerk_mad,11,LGBMRegressor(random_state=614),12,trunk
trunk_acc_mad,11,LGBMRegressor(random_state=614),12,trunk
trunk_acc_rms,10,LGBMRegressor(random_state=614),12,trunk
trunk_jerk_perc25,9,LGBMRegressor(random_state=614),12,trunk
trunk_jerk_std,8,LGBMRegressor(random_state=614),12,trunk
trunk_jerk_rms,7,LGBMRegressor(random_state=614),12,trunk
trunk_jerk_med,0.14984818686947657,"RandomForestRegressor(n_jobs=-1, random_state=614)",12,trunk
trunk_acc_mean,0.12037852859793767,"RandomForestRegressor(n_jobs=-1, random_state=614)",12,trunk
trunk_acc_min,0.0858906871354406,"RandomForestRegressor(n_jobs=-1, random_state=614)",12,trunk
trunk_acc_rms,0.07504936809730571,"RandomForestRegressor(n_jobs=-1, random_state=614)",12,trunk
trunk_acc_med,0.0697573068945949,"RandomForestRegressor(n_jobs=-1, random_state=614)",12,trunk
trunk_acc_max,0.058053599948193375,"RandomForestRegressor(n_jobs=-1, random_state=614)",12,trunk
trunk_jerk_min,0.052939191768710495,"RandomForestRegressor(n_jobs=-1, random_state=614)",12,trunk
trunk_jerk_perc25,0.051694651367955716,"RandomForestRegressor(n_jobs=-1, random_state=614)",12,trunk
trunk_acc_perc75,0.05003253110420902,"RandomForestRegressor(n_jobs=-1, random_state=614)",12,trunk
trunk_acc_std,0.04386590659560725,"RandomForestRegressor(n_jobs=-1, random_state=614)",12,trunk
trunk_jerk_perc75,0.03894381590847795,"RandomForestRegressor(n_jobs=-1, random_state=614)",12,trunk
trunk_jerk_max,0.03736867063845104,"RandomForestRegressor(n_jobs=-1, random_state=614)",12,trunk
trunk_jerk_mean,0.03387434653907496,"RandomForestRegressor(n_jobs=-1, random_state=614)",12,trunk
trunk_acc_mad,0.03227994214319887,"RandomForestRegressor(n_jobs=-1, random_state=614)",12,trunk
trunk_acc_perc25,0.02804071668888993,"RandomForestRegressor(n_jobs=-1, random_state=614)",12,trunk
trunk_jerk_std,0.0264519227520102,"RandomForestRegressor(n_jobs=-1, random_state=614)",12,trunk
trunk_jerk_mad,0.025562177720752817,"RandomForestRegressor(n_jobs=-1, random_state=614)",12,trunk
trunk_jerk_rms,0.019968449229712797,"RandomForestRegressor(n_jobs=-1, random_state=614)",12,trunk
trunk_jerk_std,8.136764102830828,HuberRegressor(),12,trunk
trunk_jerk_mean,7.083206362169207,HuberRegressor(),12,trunk
trunk_acc_max,7.042837662768301,HuberRegressor(),12,trunk
trunk_jerk_mad,6.257849583174636,HuberRegressor(),12,trunk
trunk_jerk_perc25,4.485863111873521,HuberRegressor(),12,trunk
trunk_jerk_perc75,3.2759797537015967,HuberRegressor(),12,trunk
trunk_acc_perc75,3.033649532454237,HuberRegressor(),12,trunk
trunk_jerk_med,2.0013121593848613,HuberRegressor(),12,trunk
trunk_acc_med,1.516101339595913,HuberRegressor(),12,trunk
trunk_acc_perc25,1.3358667490151517,HuberRegressor(),12,trunk
trunk_acc_rms,1.332957040253094,HuberRegressor(),12,trunk
trunk_acc_mean,1.3030410725665678,HuberRegressor(),12,trunk
trunk_acc_std,0.8629186746636914,HuberRegressor(),12,trunk
trunk_acc_mad,0.8209104915963172,HuberRegressor(),12,trunk
trunk_jerk_rms,0.7075048688457941,HuberRegressor(),12,trunk
trunk_jerk_min,0.5122611859328023,HuberRegressor(),12,trunk
trunk_acc_min,0.16228609838654745,HuberRegressor(),12,trunk
trunk_jerk_max,0.05781714274011783,HuberRegressor(),12,trunk
trunk_jerk_max,0.11583286,OrthogonalMatchingPursuit(),12,trunk
trunk_acc_mean,0.0,OrthogonalMatchingPursuit(),12,trunk
trunk_acc_rms,0.0,OrthogonalMatchingPursuit(),12,trunk
trunk_jerk_perc25,0.0,OrthogonalMatchingPursuit(),12,trunk
trunk_jerk_med,0.0,OrthogonalMatchingPursuit(),12,trunk
trunk_jerk_min,0.0,OrthogonalMatchingPursuit(),12,trunk
trunk_jerk_std,0.0,OrthogonalMatchingPursuit(),12,trunk
trunk_jerk_mad,0.0,OrthogonalMatchingPursuit(),12,trunk
trunk_jerk_rms,0.0,OrthogonalMatchingPursuit(),12,trunk
trunk_jerk_mean,0.0,OrthogonalMatchingPursuit(),12,trunk
trunk_acc_perc75,0.0,OrthogonalMatchingPursuit(),12,trunk
trunk_acc_perc25,0.0,OrthogonalMatchingPursuit(),12,trunk
trunk_acc_med,0.0,OrthogonalMatchingPursuit(),12,trunk
trunk_acc_max,0.0,OrthogonalMatchingPursuit(),12,trunk
trunk_acc_min,0.0,OrthogonalMatchingPursuit(),12,trunk
trunk_acc_std,0.0,OrthogonalMatchingPursuit(),12,trunk
trunk_acc_mad,0.0,OrthogonalMatchingPursuit(),12,trunk
trunk_jerk_perc75,0.0,OrthogonalMatchingPursuit(),12,trunk
trunk_acc_min,0.65068406,Ridge(random_state=614),12,trunk
trunk_acc_max,0.6307753,Ridge(random_state=614),12,trunk
trunk_jerk_perc25,0.47266316,Ridge(random_state=614),12,trunk
trunk_jerk_med,0.4715927,Ridge(random_state=614),12,trunk
trunk_jerk_std,0.33302677,Ridge(random_state=614),12,trunk
trunk_jerk_rms,0.3210874,Ridge(random_state=614),12,trunk
trunk_jerk_mad,0.18861717,Ridge(random_state=614),12,trunk
trunk_jerk_mean,0.13870902,Ridge(random_state=614),12,trunk
trunk_acc_perc75,0.07912802,Ridge(random_state=614),12,trunk
trunk_jerk_max,0.07825859,Ridge(random_state=614),12,trunk
trunk_jerk_min,0.06476524,Ridge(random_state=614),12,trunk
trunk_jerk_perc75,0.04534802,Ridge(random_state=614),12,trunk
trunk_acc_med,0.03954535,Ridge(random_state=614),12,trunk
trunk_acc_rms,0.036200076,Ridge(random_state=614),12,trunk
trunk_acc_std,0.03602161,Ridge(random_state=614),12,trunk
trunk_acc_mean,0.034808744,Ridge(random_state=614),12,trunk
trunk_acc_perc25,0.033485018,Ridge(random_state=614),12,trunk
trunk_acc_mad,0.027137905,Ridge(random_state=614),12,trunk
trunk_jerk_max,0.07459263,BayesianRidge(),12,trunk
trunk_jerk_rms,0.01267289,BayesianRidge(),12,trunk
trunk_jerk_perc75,0.010887206,BayesianRidge(),12,trunk
trunk_jerk_mean,0.00907102,BayesianRidge(),12,trunk
trunk_jerk_std,0.008869409,BayesianRidge(),12,trunk
trunk_jerk_med,0.00865562,BayesianRidge(),12,trunk
trunk_jerk_perc25,0.005436238,BayesianRidge(),12,trunk
trunk_jerk_mad,0.004416873,BayesianRidge(),12,trunk
trunk_acc_min,0.0036857424,BayesianRidge(),12,trunk
trunk_acc_max,0.0008393493,BayesianRidge(),12,trunk
trunk_acc_perc75,0.00036922432,BayesianRidge(),12,trunk
trunk_acc_std,0.00033279185,BayesianRidge(),12,trunk
trunk_jerk_min,0.00032393634,BayesianRidge(),12,trunk
trunk_acc_mad,0.00020431989,BayesianRidge(),12,trunk
trunk_acc_rms,0.00018803998,BayesianRidge(),12,trunk
trunk_acc_med,0.00017705359,BayesianRidge(),12,trunk
trunk_acc_mean,0.0001757359,BayesianRidge(),12,trunk
trunk_acc_perc25,0.000115358744,BayesianRidge(),12,trunk
trunk_jerk_med,0.26994830025179783,DecisionTreeRegressor(random_state=614),12,trunk
trunk_jerk_mad,0.0862877686217483,DecisionTreeRegressor(random_state=614),12,trunk
trunk_acc_max,0.08087818634712553,DecisionTreeRegressor(random_state=614),12,trunk
trunk_acc_perc75,0.07282366809148198,DecisionTreeRegressor(random_state=614),12,trunk
trunk_jerk_mean,0.07077980177440908,DecisionTreeRegressor(random_state=614),12,trunk
trunk_acc_rms,0.0670529466394479,DecisionTreeRegressor(random_state=614),12,trunk
trunk_acc_min,0.05419530176458223,DecisionTreeRegressor(random_state=614),12,trunk
trunk_jerk_perc75,0.051436973342375125,DecisionTreeRegressor(random_state=614),12,trunk
trunk_acc_mad,0.03750380613080913,DecisionTreeRegressor(random_state=614),12,trunk
trunk_acc_mean,0.036366492522575976,DecisionTreeRegressor(random_state=614),12,trunk
trunk_acc_med,0.03297901807354058,DecisionTreeRegressor(random_state=614),12,trunk
trunk_acc_std,0.03013240809245581,DecisionTreeRegressor(random_state=614),12,trunk
trunk_jerk_std,0.026969508113473054,DecisionTreeRegressor(random_state=614),12,trunk
trunk_acc_perc25,0.02483715645396349,DecisionTreeRegressor(random_state=614),12,trunk
trunk_jerk_min,0.01675553978256334,DecisionTreeRegressor(random_state=614),12,trunk
trunk_jerk_perc25,0.014881147693798912,DecisionTreeRegressor(random_state=614),12,trunk
trunk_jerk_max,0.014152956383716716,DecisionTreeRegressor(random_state=614),12,trunk
trunk_jerk_rms,0.012019019920135016,DecisionTreeRegressor(random_state=614),12,trunk
trunk_jerk_med,0.19851693310503127,GradientBoostingRegressor(random_state=614),12,trunk
trunk_acc_rms,0.11394493529617919,GradientBoostingRegressor(random_state=614),12,trunk
trunk_acc_mean,0.08231795957677819,GradientBoostingRegressor(random_state=614),12,trunk
trunk_acc_max,0.07827662535646927,GradientBoostingRegressor(random_state=614),12,trunk
trunk_acc_std,0.07670634359870655,GradientBoostingRegressor(random_state=614),12,trunk
trunk_acc_min,0.05742318537752232,GradientBoostingRegressor(random_state=614),12,trunk
trunk_jerk_perc75,0.054287110666827995,GradientBoostingRegressor(random_state=614),12,trunk
trunk_jerk_min,0.05205689753772356,GradientBoostingRegressor(random_state=614),12,trunk
trunk_acc_med,0.05012787070489089,GradientBoostingRegressor(random_state=614),12,trunk
trunk_acc_perc75,0.04636875931640239,GradientBoostingRegressor(random_state=614),12,trunk
trunk_jerk_max,0.04048504111088526,GradientBoostingRegressor(random_state=614),12,trunk
trunk_jerk_mean,0.034881181675213264,GradientBoostingRegressor(random_state=614),12,trunk
trunk_acc_perc25,0.030947115831745264,GradientBoostingRegressor(random_state=614),12,trunk
trunk_acc_mad,0.03027662142411463,GradientBoostingRegressor(random_state=614),12,trunk
trunk_jerk_std,0.017821120396003438,GradientBoostingRegressor(random_state=614),12,trunk
trunk_jerk_perc25,0.015085098132483151,GradientBoostingRegressor(random_state=614),12,trunk
trunk_jerk_mad,0.01240839511533754,GradientBoostingRegressor(random_state=614),12,trunk
trunk_jerk_rms,0.00806880577768592,GradientBoostingRegressor(random_state=614),12,trunk
trunk_acc_mean,0.0,ElasticNet(random_state=614),12,trunk
trunk_acc_rms,0.0,ElasticNet(random_state=614),12,trunk
trunk_jerk_perc25,0.0,ElasticNet(random_state=614),12,trunk
trunk_jerk_med,0.0,ElasticNet(random_state=614),12,trunk
trunk_jerk_max,0.0,ElasticNet(random_state=614),12,trunk
trunk_jerk_min,0.0,ElasticNet(random_state=614),12,trunk
trunk_jerk_std,0.0,ElasticNet(random_state=614),12,trunk
trunk_jerk_mad,0.0,ElasticNet(random_state=614),12,trunk
trunk_jerk_rms,0.0,ElasticNet(random_state=614),12,trunk
trunk_jerk_mean,0.0,ElasticNet(random_state=614),12,trunk
trunk_acc_perc75,0.0,ElasticNet(random_state=614),12,trunk
trunk_acc_perc25,0.0,ElasticNet(random_state=614),12,trunk
trunk_acc_med,0.0,ElasticNet(random_state=614),12,trunk
trunk_acc_max,0.0,ElasticNet(random_state=614),12,trunk
trunk_acc_min,0.0,ElasticNet(random_state=614),12,trunk
trunk_acc_std,0.0,ElasticNet(random_state=614),12,trunk
trunk_acc_mad,0.0,ElasticNet(random_state=614),12,trunk
trunk_jerk_perc75,0.0,ElasticNet(random_state=614),12,trunk
trunk_acc_mean,0.0,Lasso(random_state=614),12,trunk
trunk_acc_rms,0.0,Lasso(random_state=614),12,trunk
trunk_jerk_perc25,0.0,Lasso(random_state=614),12,trunk
trunk_jerk_med,0.0,Lasso(random_state=614),12,trunk
trunk_jerk_max,0.0,Lasso(random_state=614),12,trunk
trunk_jerk_min,0.0,Lasso(random_state=614),12,trunk
trunk_jerk_std,0.0,Lasso(random_state=614),12,trunk
trunk_jerk_mad,0.0,Lasso(random_state=614),12,trunk
trunk_jerk_rms,0.0,Lasso(random_state=614),12,trunk
trunk_jerk_mean,0.0,Lasso(random_state=614),12,trunk
trunk_acc_perc75,0.0,Lasso(random_state=614),12,trunk
trunk_acc_perc25,0.0,Lasso(random_state=614),12,trunk
trunk_acc_med,0.0,Lasso(random_state=614),12,trunk
trunk_acc_max,0.0,Lasso(random_state=614),12,trunk
trunk_acc_min,0.0,Lasso(random_state=614),12,trunk
trunk_acc_std,0.0,Lasso(random_state=614),12,trunk
trunk_acc_mad,0.0,Lasso(random_state=614),12,trunk
trunk_jerk_perc75,0.0,Lasso(random_state=614),12,trunk
trunk_acc_mean,0.0,LassoLars(random_state=614),12,trunk
trunk_acc_rms,0.0,LassoLars(random_state=614),12,trunk
trunk_jerk_perc25,0.0,LassoLars(random_state=614),12,trunk
trunk_jerk_med,0.0,LassoLars(random_state=614),12,trunk
trunk_jerk_max,0.0,LassoLars(random_state=614),12,trunk
trunk_jerk_min,0.0,LassoLars(random_state=614),12,trunk
trunk_jerk_std,0.0,LassoLars(random_state=614),12,trunk
trunk_jerk_mad,0.0,LassoLars(random_state=614),12,trunk
trunk_jerk_rms,0.0,LassoLars(random_state=614),12,trunk
trunk_jerk_mean,0.0,LassoLars(random_state=614),12,trunk
trunk_acc_perc75,0.0,LassoLars(random_state=614),12,trunk
trunk_acc_perc25,0.0,LassoLars(random_state=614),12,trunk
trunk_acc_med,0.0,LassoLars(random_state=614),12,trunk
trunk_acc_max,0.0,LassoLars(random_state=614),12,trunk
trunk_acc_min,0.0,LassoLars(random_state=614),12,trunk
trunk_acc_std,0.0,LassoLars(random_state=614),12,trunk
trunk_acc_mad,0.0,LassoLars(random_state=614),12,trunk
trunk_jerk_perc75,0.0,LassoLars(random_state=614),12,trunk
error,0,DummyRegressor(),12,trunk
error,0,KNeighborsRegressor(n_jobs=-1),12,trunk
trunk_jerk_max,0.3058805633917249,PassiveAggressiveRegressor(random_state=614),12,trunk
trunk_acc_perc75,0.23918597585955348,PassiveAggressiveRegressor(random_state=614),12,trunk
trunk_acc_med,0.23185531653057118,PassiveAggressiveRegressor(random_state=614),12,trunk
trunk_acc_rms,0.2315125718047718,PassiveAggressiveRegressor(random_state=614),12,trunk
trunk_acc_mean,0.23136278534150728,PassiveAggressiveRegressor(random_state=614),12,trunk
trunk_jerk_rms,0.229743365915472,PassiveAggressiveRegressor(random_state=614),12,trunk
trunk_jerk_perc75,0.22756636701037458,PassiveAggressiveRegressor(random_state=614),12,trunk
trunk_acc_perc25,0.22609221784190212,PassiveAggressiveRegressor(random_state=614),12,trunk
trunk_jerk_mean,0.21922034618416553,PassiveAggressiveRegressor(random_state=614),12,trunk
trunk_jerk_med,0.21873453821601296,PassiveAggressiveRegressor(random_state=614),12,trunk
trunk_acc_min,0.17520077919729646,PassiveAggressiveRegressor(random_state=614),12,trunk
trunk_jerk_perc25,0.17440691562971614,PassiveAggressiveRegressor(random_state=614),12,trunk
trunk_acc_max,0.15479956549009222,PassiveAggressiveRegressor(random_state=614),12,trunk
trunk_jerk_std,0.09628647345389807,PassiveAggressiveRegressor(random_state=614),12,trunk
trunk_jerk_mad,0.05995056370954961,PassiveAggressiveRegressor(random_state=614),12,trunk
trunk_jerk_min,0.01448741599779899,PassiveAggressiveRegressor(random_state=614),12,trunk
trunk_acc_std,0.008076417455632205,PassiveAggressiveRegressor(random_state=614),12,trunk
trunk_acc_mad,0.007625858658155427,PassiveAggressiveRegressor(random_state=614),12,trunk
trunk_acc_mean,12969114.0,Lars(random_state=614),12,trunk
trunk_acc_rms,12948110.0,Lars(random_state=614),12,trunk
trunk_acc_std,559733.1,Lars(random_state=614),12,trunk
trunk_acc_mad,176068.62,Lars(random_state=614),12,trunk
trunk_acc_perc25,64321.656,Lars(random_state=614),12,trunk
trunk_acc_perc75,53997.605,Lars(random_state=614),12,trunk
trunk_acc_med,31415.33,Lars(random_state=614),12,trunk
trunk_jerk_rms,20806.111,Lars(random_state=614),12,trunk
trunk_jerk_mean,16108.393,Lars(random_state=614),12,trunk
trunk_jerk_std,14120.645,Lars(random_state=614),12,trunk
trunk_acc_max,1344.9174,Lars(random_state=614),12,trunk
trunk_jerk_mad,1302.3594,Lars(random_state=614),12,trunk
trunk_acc_min,590.0092,Lars(random_state=614),12,trunk
trunk_jerk_min,543.0711,Lars(random_state=614),12,trunk
trunk_jerk_perc25,295.17697,Lars(random_state=614),12,trunk
trunk_jerk_perc75,119.9303,Lars(random_state=614),12,trunk
trunk_jerk_med,8.073105,Lars(random_state=614),12,trunk
trunk_jerk_max,0.14718151,Lars(random_state=614),12,trunk
trunk_acc_std,0.09626991062307483,"ExtraTreesRegressor(n_jobs=-1, random_state=3872)",13,trunk
trunk_acc_mean,0.09123617985491528,"ExtraTreesRegressor(n_jobs=-1, random_state=3872)",13,trunk
trunk_jerk_max,0.09064995578849289,"ExtraTreesRegressor(n_jobs=-1, random_state=3872)",13,trunk
trunk_acc_rms,0.08372306813155803,"ExtraTreesRegressor(n_jobs=-1, random_state=3872)",13,trunk
trunk_acc_max,0.062322282752382725,"ExtraTreesRegressor(n_jobs=-1, random_state=3872)",13,trunk
trunk_acc_perc75,0.0587052075321174,"ExtraTreesRegressor(n_jobs=-1, random_state=3872)",13,trunk
trunk_jerk_std,0.05784027583820367,"ExtraTreesRegressor(n_jobs=-1, random_state=3872)",13,trunk
trunk_acc_med,0.056773466895399936,"ExtraTreesRegressor(n_jobs=-1, random_state=3872)",13,trunk
trunk_acc_min,0.05539794670774328,"ExtraTreesRegressor(n_jobs=-1, random_state=3872)",13,trunk
trunk_jerk_med,0.05528509234241583,"ExtraTreesRegressor(n_jobs=-1, random_state=3872)",13,trunk
trunk_acc_perc25,0.04772032593034464,"ExtraTreesRegressor(n_jobs=-1, random_state=3872)",13,trunk
trunk_acc_mad,0.042709274523492456,"ExtraTreesRegressor(n_jobs=-1, random_state=3872)",13,trunk
trunk_jerk_perc75,0.04057569044871134,"ExtraTreesRegressor(n_jobs=-1, random_state=3872)",13,trunk
trunk_jerk_min,0.0345997341822392,"ExtraTreesRegressor(n_jobs=-1, random_state=3872)",13,trunk
trunk_jerk_mad,0.033009767460160135,"ExtraTreesRegressor(n_jobs=-1, random_state=3872)",13,trunk
trunk_jerk_mean,0.03216553896293481,"ExtraTreesRegressor(n_jobs=-1, random_state=3872)",13,trunk
