Feature,Value,Model,Subject
wrist_acc_std,0.009153929121056425,"ExtraTreesRegressor(n_jobs=-1, random_state=4011)",16
wrist_jerk_mad,0.008815889704011053,"ExtraTreesRegressor(n_jobs=-1, random_state=4011)",16
upperarm_acc_max,0.008732688326161862,"ExtraTreesRegressor(n_jobs=-1, random_state=4011)",16
upperarm_jerk_rms,0.00868878878804489,"ExtraTreesRegressor(n_jobs=-1, random_state=4011)",16
wrist_acc_mad,0.008479204547097002,"ExtraTreesRegressor(n_jobs=-1, random_state=4011)",16
wrist_acc_mean,0.007951332648453886,"ExtraTreesRegressor(n_jobs=-1, random_state=4011)",16
upperarm_jerk_perc75,0.007862455185795836,"ExtraTreesRegressor(n_jobs=-1, random_state=4011)",16
upperarm_acc_std,0.00785051744038076,"ExtraTreesRegressor(n_jobs=-1, random_state=4011)",16
trunk_jerk_perc75,0.007237406080785264,"ExtraTreesRegressor(n_jobs=-1, random_state=4011)",16
trunk_acc_mad,0.006948604554233953,"ExtraTreesRegressor(n_jobs=-1, random_state=4011)",16
upperarm_acc_rms,0.006902979792330244,"ExtraTreesRegressor(n_jobs=-1, random_state=4011)",16
trunk_acc_rms,0.006360326447016142,"ExtraTreesRegressor(n_jobs=-1, random_state=4011)",16
upperarm_acc_mad,0.006219432014110135,"ExtraTreesRegressor(n_jobs=-1, random_state=4011)",16
wrist_acc_length,0.005302881891280982,"ExtraTreesRegressor(n_jobs=-1, random_state=4011)",16
trunk_jerk_mean,0.005015235510753577,"ExtraTreesRegressor(n_jobs=-1, random_state=4011)",16
upperarm_acc_mean,0.004910717097865578,"ExtraTreesRegressor(n_jobs=-1, random_state=4011)",16
pace,0.000846008255702272,"ExtraTreesRegressor(n_jobs=-1, random_state=4011)",16
weight,0.0,"ExtraTreesRegressor(n_jobs=-1, random_state=4011)",16
upperarm_acc_med,26,LGBMRegressor(random_state=4011),16
wrist_acc_time,21,LGBMRegressor(random_state=4011),16
upperarm_acc_min,15,LGBMRegressor(random_state=4011),16
trunk_jerk_std,14,LGBMRegressor(random_state=4011),16
trunk_jerk_max,13,LGBMRegressor(random_state=4011),16
trunk_acc_min,10,LGBMRegressor(random_state=4011),16
trunk_acc_med,9,LGBMRegressor(random_state=4011),16
wrist_jerk_min,8,LGBMRegressor(random_state=4011),16
upperarm_jerk_rms,8,LGBMRegressor(random_state=4011),16
wrist_jerk_max,7,LGBMRegressor(random_state=4011),16
upperarm_jerk_perc75,5,LGBMRegressor(random_state=4011),16
upperarm_acc_perc75,5,LGBMRegressor(random_state=4011),16
trunk_acc_perc75,3,LGBMRegressor(random_state=4011),16
wrist_acc_perc75,3,LGBMRegressor(random_state=4011),16
upperarm_jerk_perc25,2,LGBMRegressor(random_state=4011),16
wrist_acc_med,2,LGBMRegressor(random_state=4011),16
trunk_acc_max,2,LGBMRegressor(random_state=4011),16
wrist_jerk_std,1,LGBMRegressor(random_state=4011),16
upperarm_acc_mad,1,LGBMRegressor(random_state=4011),16
wrist_acc_min,1,LGBMRegressor(random_state=4011),16
upperarm_jerk_min,1,LGBMRegressor(random_state=4011),16
trunk_acc_perc25,1,LGBMRegressor(random_state=4011),16
upperarm_acc_mean,0,LGBMRegressor(random_state=4011),16
upperarm_acc_rms,0,LGBMRegressor(random_state=4011),16
weight,0,LGBMRegressor(random_state=4011),16
trunk_jerk_perc75,0,LGBMRegressor(random_state=4011),16
upperarm_jerk_med,0,LGBMRegressor(random_state=4011),16
upperarm_acc_std,0,LGBMRegressor(random_state=4011),16
upperarm_acc_max,0,LGBMRegressor(random_state=4011),16
upperarm_acc_perc25,0,LGBMRegressor(random_state=4011),16
trunk_jerk_perc25,0,LGBMRegressor(random_state=4011),16
upperarm_jerk_mad,0,LGBMRegressor(random_state=4011),16
upperarm_jerk_std,0,LGBMRegressor(random_state=4011),16
upperarm_jerk_max,0,LGBMRegressor(random_state=4011),16
upperarm_jerk_mean,0,LGBMRegressor(random_state=4011),16
trunk_jerk_mean,0,LGBMRegressor(random_state=4011),16
trunk_jerk_med,0,LGBMRegressor(random_state=4011),16
trunk_jerk_min,0,LGBMRegressor(random_state=4011),16
wrist_acc_mean,0,LGBMRegressor(random_state=4011),16
wrist_acc_rms,0,LGBMRegressor(random_state=4011),16
wrist_acc_mad,0,LGBMRegressor(random_state=4011),16
wrist_acc_std,0,LGBMRegressor(random_state=4011),16
wrist_acc_max,0,LGBMRegressor(random_state=4011),16
wrist_acc_perc25,0,LGBMRegressor(random_state=4011),16
wrist_jerk_mean,0,LGBMRegressor(random_state=4011),16
wrist_jerk_rms,0,LGBMRegressor(random_state=4011),16
wrist_jerk_mad,0,LGBMRegressor(random_state=4011),16
wrist_jerk_med,0,LGBMRegressor(random_state=4011),16
wrist_jerk_perc25,0,LGBMRegressor(random_state=4011),16
wrist_jerk_perc75,0,LGBMRegressor(random_state=4011),16
trunk_acc_mean,0,LGBMRegressor(random_state=4011),16
trunk_acc_rms,0,LGBMRegressor(random_state=4011),16
trunk_acc_mad,0,LGBMRegressor(random_state=4011),16
trunk_acc_std,0,LGBMRegressor(random_state=4011),16
wrist_acc_length,0,LGBMRegressor(random_state=4011),16
trunk_jerk_rms,0,LGBMRegressor(random_state=4011),16
trunk_jerk_mad,0,LGBMRegressor(random_state=4011),16
pace,0,LGBMRegressor(random_state=4011),16
wrist_acc_time,0.21754779695553828,DecisionTreeRegressor(random_state=4011),16
upperarm_jerk_med,0.18956674405588836,DecisionTreeRegressor(random_state=4011),16
upperarm_jerk_max,0.12157538285350532,DecisionTreeRegressor(random_state=4011),16
trunk_acc_perc75,0.12087319403604498,DecisionTreeRegressor(random_state=4011),16
trunk_jerk_std,0.07972858535310047,DecisionTreeRegressor(random_state=4011),16
wrist_acc_max,0.0601462928072702,DecisionTreeRegressor(random_state=4011),16
upperarm_acc_perc25,0.04742482352790735,DecisionTreeRegressor(random_state=4011),16
upperarm_acc_max,0.03296106288978672,DecisionTreeRegressor(random_state=4011),16
wrist_acc_min,0.02885324804863757,DecisionTreeRegressor(random_state=4011),16
wrist_acc_perc25,0.026731685692120127,DecisionTreeRegressor(random_state=4011),16
trunk_jerk_perc25,0.02035512974225174,DecisionTreeRegressor(random_state=4011),16
wrist_jerk_mean,0.013365842846060044,DecisionTreeRegressor(random_state=4011),16
trunk_jerk_max,0.0124039071866845,DecisionTreeRegressor(random_state=4011),16
upperarm_acc_mean,0.009626388287171684,DecisionTreeRegressor(random_state=4011),16
trunk_acc_mean,0.004176825889393771,DecisionTreeRegressor(random_state=4011),16
wrist_acc_rms,0.003790082751486896,DecisionTreeRegressor(random_state=4011),16
upperarm_acc_perc75,0.0037127341239055734,DecisionTreeRegressor(random_state=4011),16
upperarm_acc_med,0.0015911717673881105,DecisionTreeRegressor(random_state=4011),16
trunk_acc_max,0.0015469725516273662,DecisionTreeRegressor(random_state=4011),16
trunk_acc_std,0.0012375780413018138,DecisionTreeRegressor(random_state=4011),16
trunk_jerk_min,0.0009281835309763933,DecisionTreeRegressor(random_state=4011),16
trunk_jerk_mean,0.0009281835309763933,DecisionTreeRegressor(random_state=4011),16
wrist_jerk_std,0.0009281835309763933,DecisionTreeRegressor(random_state=4011),16
trunk_acc_mad,0.0,DecisionTreeRegressor(random_state=4011),16
upperarm_acc_std,0.0,DecisionTreeRegressor(random_state=4011),16
wrist_jerk_rms,0.0,DecisionTreeRegressor(random_state=4011),16
wrist_acc_perc75,0.0,DecisionTreeRegressor(random_state=4011),16
wrist_acc_med,0.0,DecisionTreeRegressor(random_state=4011),16
wrist_acc_std,0.0,DecisionTreeRegressor(random_state=4011),16
upperarm_jerk_mean,0.0,DecisionTreeRegressor(random_state=4011),16
upperarm_jerk_rms,0.0,DecisionTreeRegressor(random_state=4011),16
upperarm_jerk_mad,0.0,DecisionTreeRegressor(random_state=4011),16
upperarm_jerk_std,0.0,DecisionTreeRegressor(random_state=4011),16
upperarm_jerk_min,0.0,DecisionTreeRegressor(random_state=4011),16
wrist_acc_mad,0.0,DecisionTreeRegressor(random_state=4011),16
wrist_acc_mean,0.0,DecisionTreeRegressor(random_state=4011),16
upperarm_jerk_perc25,0.0,DecisionTreeRegressor(random_state=4011),16
upperarm_jerk_perc75,0.0,DecisionTreeRegressor(random_state=4011),16
weight,0.0,DecisionTreeRegressor(random_state=4011),16
upperarm_acc_min,0.0,DecisionTreeRegressor(random_state=4011),16
upperarm_acc_mad,0.0,DecisionTreeRegressor(random_state=4011),16
trunk_acc_rms,0.0,DecisionTreeRegressor(random_state=4011),16
trunk_jerk_rms,0.0,DecisionTreeRegressor(random_state=4011),16
trunk_acc_min,0.0,DecisionTreeRegressor(random_state=4011),16
wrist_jerk_perc75,0.0,DecisionTreeRegressor(random_state=4011),16
trunk_acc_med,0.0,DecisionTreeRegressor(random_state=4011),16
trunk_acc_perc25,0.0,DecisionTreeRegressor(random_state=4011),16
wrist_jerk_perc25,0.0,DecisionTreeRegressor(random_state=4011),16
wrist_acc_length,0.0,DecisionTreeRegressor(random_state=4011),16
trunk_jerk_mad,0.0,DecisionTreeRegressor(random_state=4011),16
upperarm_acc_rms,0.0,DecisionTreeRegressor(random_state=4011),16
wrist_jerk_med,0.0,DecisionTreeRegressor(random_state=4011),16
wrist_jerk_max,0.0,DecisionTreeRegressor(random_state=4011),16
wrist_jerk_min,0.0,DecisionTreeRegressor(random_state=4011),16
trunk_jerk_med,0.0,DecisionTreeRegressor(random_state=4011),16
trunk_jerk_perc75,0.0,DecisionTreeRegressor(random_state=4011),16
wrist_jerk_mad,0.0,DecisionTreeRegressor(random_state=4011),16
pace,0.0,DecisionTreeRegressor(random_state=4011),16
upperarm_jerk_perc25,3.927220075051154,Ridge(random_state=4011),16
trunk_jerk_perc25,2.0828716197612693,Ridge(random_state=4011),16
trunk_jerk_std,1.8630008486652756,Ridge(random_state=4011),16
trunk_jerk_med,1.8203130139333885,Ridge(random_state=4011),16
upperarm_jerk_mad,1.7297970199487107,Ridge(random_state=4011),16
wrist_jerk_med,1.5540923850787782,Ridge(random_state=4011),16
trunk_jerk_mad,1.5334585893920374,Ridge(random_state=4011),16
upperarm_jerk_std,1.291952161163758,Ridge(random_state=4011),16
wrist_jerk_mad,1.2475515119297536,Ridge(random_state=4011),16
wrist_jerk_std,1.0675176863508815,Ridge(random_state=4011),16
upperarm_jerk_mean,1.0070441534378036,Ridge(random_state=4011),16
wrist_acc_max,0.9465564368033341,Ridge(random_state=4011),16
wrist_jerk_perc25,0.8509008709580048,Ridge(random_state=4011),16
upperarm_acc_min,0.7942338526100395,Ridge(random_state=4011),16
trunk_jerk_rms,0.7898751506303227,Ridge(random_state=4011),16
wrist_jerk_min,0.7421922965944691,Ridge(random_state=4011),16
upperarm_jerk_med,0.7155884998436233,Ridge(random_state=4011),16
trunk_jerk_mean,0.6896992316221761,Ridge(random_state=4011),16
upperarm_jerk_perc75,0.5930059101581917,Ridge(random_state=4011),16
trunk_acc_min,0.5443484495452497,Ridge(random_state=4011),16
wrist_jerk_perc75,0.4162646647287586,Ridge(random_state=4011),16
wrist_jerk_rms,0.32314610111526937,Ridge(random_state=4011),16
wrist_acc_min,0.2998237255322052,Ridge(random_state=4011),16
wrist_jerk_mean,0.2410853217261687,Ridge(random_state=4011),16
pace,0.18483043561330473,Ridge(random_state=4011),16
trunk_jerk_max,0.152383329745885,Ridge(random_state=4011),16
upperarm_jerk_min,0.1439035368579219,Ridge(random_state=4011),16
upperarm_acc_perc75,0.13786577444262713,Ridge(random_state=4011),16
wrist_acc_std,0.13122512477624282,Ridge(random_state=4011),16
trunk_acc_max,0.12976432165087157,Ridge(random_state=4011),16
upperarm_acc_perc25,0.12472757875209355,Ridge(random_state=4011),16
upperarm_acc_max,0.11633625258911665,Ridge(random_state=4011),16
wrist_acc_mad,0.1121057888599394,Ridge(random_state=4011),16
wrist_acc_perc75,0.10234125626426663,Ridge(random_state=4011),16
upperarm_acc_med,0.09292481333079057,Ridge(random_state=4011),16
wrist_acc_rms,0.08042967428796968,Ridge(random_state=4011),16
upperarm_jerk_rms,0.07608939641319937,Ridge(random_state=4011),16
trunk_acc_perc75,0.06818074085073005,Ridge(random_state=4011),16
wrist_acc_mean,0.061668743077522785,Ridge(random_state=4011),16
wrist_acc_perc25,0.04973902290472883,Ridge(random_state=4011),16
trunk_acc_std,0.03844578147717871,Ridge(random_state=4011),16
wrist_acc_med,0.03496668511152984,Ridge(random_state=4011),16
upperarm_acc_mad,0.03190257406071583,Ridge(random_state=4011),16
trunk_acc_med,0.027908059308816426,Ridge(random_state=4011),16
wrist_jerk_max,0.027902529784338707,Ridge(random_state=4011),16
upperarm_acc_std,0.02475908117865088,Ridge(random_state=4011),16
trunk_jerk_perc75,0.019373255423732107,Ridge(random_state=4011),16
trunk_acc_mean,0.018473470144782206,Ridge(random_state=4011),16
upperarm_jerk_max,0.01825831362402108,Ridge(random_state=4011),16
trunk_acc_rms,0.01726358718818744,Ridge(random_state=4011),16
upperarm_acc_mean,0.00987787150823171,Ridge(random_state=4011),16
trunk_acc_mad,0.008485240578896462,Ridge(random_state=4011),16
upperarm_acc_rms,0.0073909933779264785,Ridge(random_state=4011),16
trunk_acc_perc25,0.004046071606418842,Ridge(random_state=4011),16
trunk_jerk_min,0.0018704845750171966,Ridge(random_state=4011),16
wrist_acc_length,0.0011757044560219395,Ridge(random_state=4011),16
wrist_acc_time,3.8204472999375634e-06,Ridge(random_state=4011),16
weight,0.0,Ridge(random_state=4011),16
error,0,DummyRegressor(),16
wrist_acc_length,0.0001418188350617978,HuberRegressor(),16
upperarm_jerk_max,1.8918568401560732e-06,HuberRegressor(),16
trunk_jerk_max,8.27645835864535e-07,HuberRegressor(),16
pace,4.6089856838972346e-07,HuberRegressor(),16
wrist_jerk_max,2.703651939874446e-07,HuberRegressor(),16
upperarm_jerk_std,2.075506353145018e-07,HuberRegressor(),16
wrist_jerk_mad,1.6854502562111662e-07,HuberRegressor(),16
upperarm_jerk_perc25,1.6607393217160324e-07,HuberRegressor(),16
upperarm_jerk_mad,1.584190003294574e-07,HuberRegressor(),16
upperarm_jerk_rms,1.5839359970421703e-07,HuberRegressor(),16
wrist_jerk_std,1.4114505741354238e-07,HuberRegressor(),16
wrist_jerk_perc25,1.3123064651431418e-07,HuberRegressor(),16
wrist_jerk_perc75,1.2761315900833707e-07,HuberRegressor(),16
wrist_jerk_rms,1.2479353589393314e-07,HuberRegressor(),16
upperarm_jerk_perc75,9.667440490024913e-08,HuberRegressor(),16
wrist_jerk_med,9.653011800801605e-08,HuberRegressor(),16
upperarm_jerk_med,9.601212557552624e-08,HuberRegressor(),16
trunk_jerk_std,7.28262026829008e-08,HuberRegressor(),16
trunk_jerk_perc25,6.825463740326462e-08,HuberRegressor(),16
wrist_acc_max,5.414222796338381e-08,HuberRegressor(),16
trunk_jerk_med,5.167929231106929e-08,HuberRegressor(),16
trunk_jerk_mad,5.026397545823324e-08,HuberRegressor(),16
trunk_jerk_rms,3.974549338525258e-08,HuberRegressor(),16
upperarm_acc_max,3.600592290847934e-08,HuberRegressor(),16
wrist_acc_min,2.7796200643236735e-08,HuberRegressor(),16
wrist_jerk_mean,2.670732176514819e-08,HuberRegressor(),16
trunk_acc_max,2.02967513894455e-08,HuberRegressor(),16
wrist_jerk_min,1.624902947400559e-08,HuberRegressor(),16
trunk_jerk_mean,1.511028092840623e-08,HuberRegressor(),16
upperarm_jerk_mean,1.3346689564672414e-08,HuberRegressor(),16
upperarm_acc_min,1.1448407738448439e-08,HuberRegressor(),16
wrist_acc_perc25,8.974032274581862e-09,HuberRegressor(),16
trunk_acc_min,7.952632042812528e-09,HuberRegressor(),16
trunk_jerk_perc75,7.855625975511506e-09,HuberRegressor(),16
upperarm_acc_perc75,4.928040975764968e-09,HuberRegressor(),16
upperarm_acc_perc25,4.164888472642869e-09,HuberRegressor(),16
wrist_acc_rms,3.6317490699983194e-09,HuberRegressor(),16
wrist_acc_std,3.2732024723851495e-09,HuberRegressor(),16
upperarm_acc_std,3.128551729577739e-09,HuberRegressor(),16
wrist_acc_mean,2.820970224667755e-09,HuberRegressor(),16
upperarm_acc_med,2.291891677548987e-09,HuberRegressor(),16
trunk_acc_perc75,2.1483327516423347e-09,HuberRegressor(),16
wrist_acc_perc75,1.995635320859876e-09,HuberRegressor(),16
wrist_acc_time,1.8409035551686509e-09,HuberRegressor(),16
trunk_jerk_min,1.7698371435933893e-09,HuberRegressor(),16
wrist_acc_mad,1.0565487401426053e-09,HuberRegressor(),16
trunk_acc_med,1.0382856118464775e-09,HuberRegressor(),16
trunk_acc_std,9.935350235898965e-10,HuberRegressor(),16
trunk_acc_mean,8.959559436275084e-10,HuberRegressor(),16
trunk_acc_rms,8.635566521222179e-10,HuberRegressor(),16
wrist_acc_med,8.22641513752908e-10,HuberRegressor(),16
upperarm_acc_rms,7.473043212092339e-10,HuberRegressor(),16
upperarm_acc_mad,2.83399058677922e-10,HuberRegressor(),16
upperarm_acc_mean,2.545884591189596e-10,HuberRegressor(),16
upperarm_jerk_min,1.4733855931186155e-10,HuberRegressor(),16
weight,1.4119218815963795e-10,HuberRegressor(),16
trunk_acc_perc25,2.450211013678433e-11,HuberRegressor(),16
trunk_acc_mad,2.3881823734077578e-11,HuberRegressor(),16
wrist_acc_length,3.4615369023731596e-05,BayesianRidge(),16
upperarm_jerk_max,2.0397157992773783e-05,BayesianRidge(),16
wrist_jerk_max,1.2658579698185721e-05,BayesianRidge(),16
trunk_jerk_max,1.0037898071392674e-05,BayesianRidge(),16
wrist_jerk_perc75,3.1032495135192534e-06,BayesianRidge(),16
wrist_jerk_rms,2.4660589697210805e-06,BayesianRidge(),16
upperarm_jerk_std,2.4617533063261595e-06,BayesianRidge(),16
upperarm_jerk_rms,2.3562440689274737e-06,BayesianRidge(),16
wrist_jerk_mad,1.9266982669291807e-06,BayesianRidge(),16
wrist_jerk_std,1.9035190781605716e-06,BayesianRidge(),16
upperarm_jerk_perc75,1.8944211509360492e-06,BayesianRidge(),16
upperarm_jerk_mad,1.8898785143403828e-06,BayesianRidge(),16
wrist_jerk_mean,1.5375419712456035e-06,BayesianRidge(),16
upperarm_jerk_perc25,1.2280192382374594e-06,BayesianRidge(),16
upperarm_jerk_mean,8.90900783595172e-07,BayesianRidge(),16
trunk_jerk_std,8.489945843986336e-07,BayesianRidge(),16
wrist_jerk_med,7.465934427493527e-07,BayesianRidge(),16
trunk_jerk_rms,6.761005475142202e-07,BayesianRidge(),16
trunk_jerk_mad,5.867225928085965e-07,BayesianRidge(),16
wrist_jerk_perc25,5.840331273282335e-07,BayesianRidge(),16
upperarm_acc_max,4.978561459221982e-07,BayesianRidge(),16
trunk_jerk_perc25,4.79039021714527e-07,BayesianRidge(),16
trunk_jerk_perc75,4.244074790997222e-07,BayesianRidge(),16
wrist_acc_max,3.327112311562805e-07,BayesianRidge(),16
upperarm_jerk_med,2.5354767091536395e-07,BayesianRidge(),16
trunk_acc_max,2.3637958572907594e-07,BayesianRidge(),16
trunk_jerk_med,2.2416273907205058e-07,BayesianRidge(),16
wrist_jerk_min,1.6723875502797662e-07,BayesianRidge(),16
wrist_acc_min,1.4548148287014134e-07,BayesianRidge(),16
trunk_jerk_mean,1.3012982672674894e-07,BayesianRidge(),16
wrist_acc_time,9.707918393673288e-08,BayesianRidge(),16
pace,8.496796516649068e-08,BayesianRidge(),16
upperarm_acc_min,7.619279062339937e-08,BayesianRidge(),16
wrist_acc_std,7.328781928938058e-08,BayesianRidge(),16
upperarm_acc_std,5.517940673519788e-08,BayesianRidge(),16
wrist_acc_mad,5.0758861326526215e-08,BayesianRidge(),16
trunk_acc_min,4.67700518047895e-08,BayesianRidge(),16
wrist_acc_rms,4.659108135906361e-08,BayesianRidge(),16
wrist_acc_perc75,3.7187995531101216e-08,BayesianRidge(),16
wrist_acc_perc25,3.143877634127553e-08,BayesianRidge(),16
wrist_acc_mean,2.8897501596829177e-08,BayesianRidge(),16
upperarm_acc_mad,2.5883631032236006e-08,BayesianRidge(),16
upperarm_acc_perc75,2.511565719293766e-08,BayesianRidge(),16
upperarm_acc_perc25,2.447686463859725e-08,BayesianRidge(),16
upperarm_acc_med,2.358931028986776e-08,BayesianRidge(),16
upperarm_jerk_min,1.8657709080814385e-08,BayesianRidge(),16
trunk_acc_std,1.7881698116952788e-08,BayesianRidge(),16
upperarm_acc_rms,1.3116746532069461e-08,BayesianRidge(),16
trunk_acc_perc75,1.1601198362556106e-08,BayesianRidge(),16
wrist_acc_med,6.673712968888278e-09,BayesianRidge(),16
trunk_acc_mad,6.641709622632095e-09,BayesianRidge(),16
trunk_acc_med,6.588241779618352e-09,BayesianRidge(),16
upperarm_acc_mean,5.182665961822308e-09,BayesianRidge(),16
trunk_acc_mean,3.916837483579136e-09,BayesianRidge(),16
trunk_acc_rms,3.3480744722147888e-09,BayesianRidge(),16
trunk_acc_perc25,1.568110400477887e-09,BayesianRidge(),16
trunk_jerk_min,1.5283313509852158e-09,BayesianRidge(),16
weight,5.964444553463911e-25,BayesianRidge(),16
upperarm_jerk_max,0.08014852744717023,Lasso(random_state=4011),16
trunk_jerk_max,0.01666797640977778,Lasso(random_state=4011),16
wrist_acc_length,0.0001755118535563595,Lasso(random_state=4011),16
wrist_acc_time,3.303219781300687e-07,Lasso(random_state=4011),16
upperarm_acc_min,0.0,Lasso(random_state=4011),16
trunk_jerk_mad,0.0,Lasso(random_state=4011),16
trunk_jerk_std,0.0,Lasso(random_state=4011),16
trunk_jerk_min,0.0,Lasso(random_state=4011),16
trunk_jerk_med,0.0,Lasso(random_state=4011),16
trunk_jerk_perc25,0.0,Lasso(random_state=4011),16
trunk_jerk_perc75,0.0,Lasso(random_state=4011),16
upperarm_acc_mean,0.0,Lasso(random_state=4011),16
upperarm_acc_rms,0.0,Lasso(random_state=4011),16
upperarm_acc_mad,0.0,Lasso(random_state=4011),16
upperarm_acc_std,0.0,Lasso(random_state=4011),16
upperarm_acc_med,0.0,Lasso(random_state=4011),16
upperarm_acc_max,0.0,Lasso(random_state=4011),16
upperarm_acc_perc25,0.0,Lasso(random_state=4011),16
upperarm_acc_perc75,0.0,Lasso(random_state=4011),16
upperarm_jerk_mean,0.0,Lasso(random_state=4011),16
upperarm_jerk_rms,0.0,Lasso(random_state=4011),16
upperarm_jerk_mad,0.0,Lasso(random_state=4011),16
upperarm_jerk_std,0.0,Lasso(random_state=4011),16
upperarm_jerk_min,0.0,Lasso(random_state=4011),16
upperarm_jerk_med,0.0,Lasso(random_state=4011),16
upperarm_jerk_perc25,0.0,Lasso(random_state=4011),16
upperarm_jerk_perc75,0.0,Lasso(random_state=4011),16
weight,0.0,Lasso(random_state=4011),16
trunk_jerk_rms,0.0,Lasso(random_state=4011),16
trunk_jerk_mean,0.0,Lasso(random_state=4011),16
trunk_acc_perc75,0.0,Lasso(random_state=4011),16
trunk_acc_perc25,0.0,Lasso(random_state=4011),16
wrist_acc_mean,0.0,Lasso(random_state=4011),16
wrist_acc_rms,0.0,Lasso(random_state=4011),16
wrist_acc_mad,0.0,Lasso(random_state=4011),16
wrist_acc_std,0.0,Lasso(random_state=4011),16
wrist_acc_min,0.0,Lasso(random_state=4011),16
wrist_acc_max,0.0,Lasso(random_state=4011),16
wrist_acc_med,0.0,Lasso(random_state=4011),16
wrist_acc_perc25,0.0,Lasso(random_state=4011),16
wrist_acc_perc75,0.0,Lasso(random_state=4011),16
wrist_jerk_mean,0.0,Lasso(random_state=4011),16
wrist_jerk_rms,0.0,Lasso(random_state=4011),16
wrist_jerk_mad,0.0,Lasso(random_state=4011),16
wrist_jerk_std,0.0,Lasso(random_state=4011),16
wrist_jerk_min,0.0,Lasso(random_state=4011),16
wrist_jerk_max,0.0,Lasso(random_state=4011),16
wrist_jerk_med,0.0,Lasso(random_state=4011),16
wrist_jerk_perc25,0.0,Lasso(random_state=4011),16
wrist_jerk_perc75,0.0,Lasso(random_state=4011),16
trunk_acc_mean,0.0,Lasso(random_state=4011),16
trunk_acc_rms,0.0,Lasso(random_state=4011),16
trunk_acc_mad,0.0,Lasso(random_state=4011),16
trunk_acc_std,0.0,Lasso(random_state=4011),16
trunk_acc_min,0.0,Lasso(random_state=4011),16
trunk_acc_max,0.0,Lasso(random_state=4011),16
trunk_acc_med,0.0,Lasso(random_state=4011),16
pace,0.0,Lasso(random_state=4011),16
upperarm_jerk_max,0.080148528813999,LassoLars(random_state=4011),16
trunk_jerk_max,0.01666797571789993,LassoLars(random_state=4011),16
wrist_acc_length,0.00017551186268944402,LassoLars(random_state=4011),16
wrist_acc_time,3.303219965030313e-07,LassoLars(random_state=4011),16
upperarm_acc_min,0.0,LassoLars(random_state=4011),16
trunk_jerk_mad,0.0,LassoLars(random_state=4011),16
trunk_jerk_std,0.0,LassoLars(random_state=4011),16
trunk_jerk_min,0.0,LassoLars(random_state=4011),16
trunk_jerk_med,0.0,LassoLars(random_state=4011),16
trunk_jerk_perc25,0.0,LassoLars(random_state=4011),16
trunk_jerk_perc75,0.0,LassoLars(random_state=4011),16
upperarm_acc_mean,0.0,LassoLars(random_state=4011),16
upperarm_acc_rms,0.0,LassoLars(random_state=4011),16
upperarm_acc_mad,0.0,LassoLars(random_state=4011),16
upperarm_acc_std,0.0,LassoLars(random_state=4011),16
upperarm_acc_med,0.0,LassoLars(random_state=4011),16
upperarm_acc_max,0.0,LassoLars(random_state=4011),16
upperarm_acc_perc25,0.0,LassoLars(random_state=4011),16
upperarm_acc_perc75,0.0,LassoLars(random_state=4011),16
upperarm_jerk_mean,0.0,LassoLars(random_state=4011),16
upperarm_jerk_rms,0.0,LassoLars(random_state=4011),16
upperarm_jerk_mad,0.0,LassoLars(random_state=4011),16
upperarm_jerk_std,0.0,LassoLars(random_state=4011),16
upperarm_jerk_min,0.0,LassoLars(random_state=4011),16
upperarm_jerk_med,0.0,LassoLars(random_state=4011),16
upperarm_jerk_perc25,0.0,LassoLars(random_state=4011),16
upperarm_jerk_perc75,0.0,LassoLars(random_state=4011),16
weight,0.0,LassoLars(random_state=4011),16
trunk_jerk_rms,0.0,LassoLars(random_state=4011),16
trunk_jerk_mean,0.0,LassoLars(random_state=4011),16
trunk_acc_perc75,0.0,LassoLars(random_state=4011),16
trunk_acc_perc25,0.0,LassoLars(random_state=4011),16
wrist_acc_mean,0.0,LassoLars(random_state=4011),16
wrist_acc_rms,0.0,LassoLars(random_state=4011),16
wrist_acc_mad,0.0,LassoLars(random_state=4011),16
wrist_acc_std,0.0,LassoLars(random_state=4011),16
wrist_acc_min,0.0,LassoLars(random_state=4011),16
wrist_acc_max,0.0,LassoLars(random_state=4011),16
wrist_acc_med,0.0,LassoLars(random_state=4011),16
wrist_acc_perc25,0.0,LassoLars(random_state=4011),16
wrist_acc_perc75,0.0,LassoLars(random_state=4011),16
wrist_jerk_mean,0.0,LassoLars(random_state=4011),16
wrist_jerk_rms,0.0,LassoLars(random_state=4011),16
wrist_jerk_mad,0.0,LassoLars(random_state=4011),16
wrist_jerk_std,0.0,LassoLars(random_state=4011),16
wrist_jerk_min,0.0,LassoLars(random_state=4011),16
wrist_jerk_max,0.0,LassoLars(random_state=4011),16
wrist_jerk_med,0.0,LassoLars(random_state=4011),16
wrist_jerk_perc25,0.0,LassoLars(random_state=4011),16
wrist_jerk_perc75,0.0,LassoLars(random_state=4011),16
trunk_acc_mean,0.0,LassoLars(random_state=4011),16
trunk_acc_rms,0.0,LassoLars(random_state=4011),16
trunk_acc_mad,0.0,LassoLars(random_state=4011),16
trunk_acc_std,0.0,LassoLars(random_state=4011),16
trunk_acc_min,0.0,LassoLars(random_state=4011),16
trunk_acc_max,0.0,LassoLars(random_state=4011),16
trunk_acc_med,0.0,LassoLars(random_state=4011),16
pace,0.0,LassoLars(random_state=4011),16
