subject,experimental_condition,rpe,wrist_acc_time,wrist_acc_length,wrist_acc_mean,wrist_acc_rms,wrist_acc_mad,wrist_acc_std,wrist_acc_min,wrist_acc_max,wrist_acc_med,wrist_acc_perc25,wrist_acc_perc75,wrist_jerk_mean,wrist_jerk_rms,wrist_jerk_mad,wrist_jerk_std,wrist_jerk_min,wrist_jerk_max,wrist_jerk_med,wrist_jerk_perc25,wrist_jerk_perc75,trunk_acc_mean,trunk_acc_rms,trunk_acc_mad,trunk_acc_std,trunk_acc_min,trunk_acc_max,trunk_acc_med,trunk_acc_perc25,trunk_acc_perc75,trunk_jerk_mean,trunk_jerk_rms,trunk_jerk_mad,trunk_jerk_std,trunk_jerk_min,trunk_jerk_max,trunk_jerk_med,trunk_jerk_perc25,trunk_jerk_perc75,upperarm_acc_mean,upperarm_acc_rms,upperarm_acc_mad,upperarm_acc_std,upperarm_acc_min,upperarm_acc_max,upperarm_acc_med,upperarm_acc_perc25,upperarm_acc_perc75,upperarm_jerk_mean,upperarm_jerk_rms,upperarm_jerk_mad,upperarm_jerk_std,upperarm_jerk_min,upperarm_jerk_max,upperarm_jerk_med,upperarm_jerk_perc25,upperarm_jerk_perc75
1,Condition 2.5-15,NA,1631983855,2341,1.0239453451455092,1.0512867409081164,0.17625667035274808,0.23825194546308248,0.400707473400349,2.0189736246046257,1.0029379960653473,0.8723553853914773,1.1430333306008984,5.525027739823506,7.342029366901471,3.7326072777996613,4.836265004526368,0.0021819431018165578,38.32838111305234,4.462311936507287,1.6442146445984143,7.9671289560984855,0.9947801568655894,0.9955144310679317,0.02342310547879007,0.038236716782234864,0.824617203785838,1.2384541674939675,0.993050622507191,0.9813073091558655,1.0074162844325616,1.414877140747384,1.925173583735988,0.9330727503148202,1.305811892433569,0.016032626971488013,9.289130492038748,1.0765122561649572,0.5026016400687952,1.8880404630741117,1.015298395343512,1.02364751392128,0.08687006185584419,0.1305016326636254,0.5068639090094507,1.6267880262425567,1.00666795918906,0.9586960549104213,1.0637002113032028,3.28728098861945,4.397422557514829,2.088593543943602,2.921430502836493,0.03723129335912107,31.640141487639482,2.6284824005642804,1.231511306810291,4.53716421844774
1,Condition 2.5-15,NA,1631983879,2361,1.0223272426795247,1.052964327987144,0.18530279298160454,0.25220591971961437,0.274933754523215,1.9645626362924804,1.0051700775925658,0.8574659861956615,1.1451127635147516,5.163019256901444,6.852462900494468,3.3441885496087997,4.5064492759059185,0.07720621146405439,37.523725383269664,4.201797562256516,1.7574673708326125,7.280284686260345,0.9952788295702408,0.9961126165009453,0.023880904710919786,0.04075659111538191,0.7821577892045939,1.2265429922325568,0.9933277825600941,0.9826696077674549,1.0068534975382326,1.3539761366117788,1.8380338560660496,0.9157441161100631,1.2432908210448201,0.0344936580731772,8.777079603184434,0.97312885676823635,0.48803969852457785,1.8087877020160081,1.0169945988079871,1.0252141346195116,0.08579013616505167,0.1295882731353148,0.5520463399199746,1.577025305492832,1.0040275868470998,0.9612417137454203,1.0602692992751444,3.1835764712138706,4.181106370882301,2.0262818420155995,2.7110155986672115,0.03590480287842239,24.209334255211573,2.5793556410920093,1.195118873672401,4.436046525717034
1,Condition 2.5-15,1,1631983903,2555,1.0225277637207193,1.0560963214199504,0.19034256159992927,0.2642039609477733,0.32278822621899683,2.2356654154873485,1.0089675817724952,0.8742508204080551,1.1515984539047555,5.03945819768799,6.750574521258742,3.4085456298914503,4.492440268140819,0.038465570567921464,33.544404474887266,4.033558179920321,1.4385399653043631,7.100659807997898,0.9946775489871821,0.9957313527228786,0.026268999670611262,0.04580744041184496,0.6688686978888341,1.3616854709643986,0.993023967359078,0.9800512576672531,1.0085759954132858,1.4528959666030479,2.121524462299411,0.9878434601676778,1.5462520790568124,0.03272887849902483,16.81986340677617,1.0412500729929675,0.5217088746491795,1.8282095269392888,1.0166517010224874,1.025699732613882,0.09081312378665474,0.13596505327228978,0.18284685877595255,1.741706959950839,1.0056346759267096,0.9623149843972338,1.0674435652586287,3.4325289136684534,4.66478407399774,2.3040816854028234,3.1594088117291896,0.04376633848105554,28.45673012192432,2.646239659359817,1.1186355710190599,4.709011282793545
1,Condition 2.5-15,NA,1631983928,2301,1.011429045137256,1.0406319945052693,0.18263273683847697,0.24485156631187768,0.39234746424533995,1.9291169803544057,1.0071276007801306,0.840609174659457,1.1309309047014913,5.050093672199801,6.481007195273191,3.059642694132412,4.062903543555486,0.025005074392594705,30.438938186272246,4.38233093027379,1.9623136731244695,7.093311223407507,0.9944809569685861,0.9951167607394535,0.023044086585155072,0.03557448142563008,0.8084429508411225,1.1754202250675179,0.9942521111277425,0.9805945396792983,1.0083133167658584,1.305835490355558,1.7221722434543756,0.8055415188417655,1.1230401882633023,0.023864485907198245,7.426851467746408,1.0288876424390734,0.5484105301817834,1.6554601910265094,1.0143560001372025,1.020870713717822,0.07651429275506282,0.1151724092820442,0.40727714563868656,1.5807348106601065,1.005944130318124,0.9632259689737961,1.0619690687128231,2.9552300918594496,3.7277046030571035,1.740673124053948,2.2725849177608013,0.018244050973562024,17.5026712636964,2.545218649018266,1.2627119765853494,4.143359775795277
1,Condition 2.5-15,NA,1631983951,2403,1.020179332344035,1.052464737151075,0.18896918007724126,0.25873540793533967,0.4029152747644781,2.4306110171763002,1.0071434489934052,0.8455969087034505,1.1464750849757501,5.285376124032332,6.750061804920731,3.131870232448261,4.199461345727472,0.05278223869984464,35.12498493294812,4.463342859422477,2.218249378126093,7.1442714918943375,0.9942238553130978,0.9952800755268475,0.028267445151416572,0.045850071999248704,0.8050600520187667,1.300211481906952,0.9930286830554083,0.9749291004553753,1.008762423856128,1.5430672644140815,2.1032258644669057,0.972161618857669,1.429459038479988,0.04060960859005095,12.300060851456207,1.1590459893859135,0.6064038368427122,1.971778346308525,1.0160224445460018,1.0239005313790484,0.08850461727203796,0.12679661226777095,0.5857733757228678,1.6167686995503041,1.0048764600429108,0.9540119742281586,1.0754063904137352,3.3454279092469963,4.308720419545116,1.998121914293446,2.715926110593203,0.06666874539415789,24.528279734342057,2.750608116544872,1.3919215916072623,4.5549185950606415
1,Condition 2.5-15,NA,1631983975,2379,1.0188990985049156,1.0493133646342658,0.17707712362357717,0.2508577612823379,0.165396000162865,2.1700640910575664,1.0058039060726753,0.8724177762560159,1.1187787926809367,5.250219540550594,7.699661198543009,3.636510743128598,5.63323369751302,0.05409973743596214,59.468578638554654,4.1678624617506905,1.4455155354592086,6.9922274522026715,0.9943301268654143,0.9952925458389653,0.02458241424605327,0.04376820588242961,0.7598073191134452,1.3737182972721276,0.9924688678691479,0.9831862548189165,1.0061717353482593,1.3777835031327412,2.007967884276848,1.0132073839432247,1.4610083041670587,0.027530153854672865,12.90332078277348,0.9421733714353732,0.4204183513089962,1.7743485946525273,1.0126539365853335,1.0196737589937344,0.07860968284231742,0.11946789904107438,0.5411362545861084,1.583001606271675,1.000160712886284,0.9629246191813206,1.0544959200339572,3.0426735991884284,4.140225970040455,2.0310593642482235,2.808366976187409,0.03741635239334872,28.39688136729537,2.3934913487502896,1.0326544822629662,4.351899316758928
1,Condition 2.5-15,NA,1631983999,2456,1.0149836291415013,1.0447370185741356,0.1839893570105372,0.24760580234016621,0.06393125676186942,1.949976873743046,0.9990420094840264,0.8458201178429816,1.154532865366948,5.189617409785171,6.717036981345863,3.3072412697760334,4.265427046964289,0.031002397449616238,27.0116333698567,4.320084395351323,1.9727233763963756,7.3969493899732015,0.9944510072116857,0.9956926497313845,0.026647186227646825,0.04971974981050698,0.622440888261409,1.343737302658485,0.992970659777126,0.9818913224457141,1.0066441614322517,1.4319784049946853,2.098529873931563,1.0159178947310752,1.5343482102509214,0.025676278590152715,14.5057064228054,1.010944246665789,0.46841620166787046,1.869001393014687,1.0148650159655086,1.0235500741557226,0.08832505912354564,0.13308254948892284,0.33393999535234936,1.6812297197693253,1.0041945339749567,0.9642498376803378,1.0704903753957917,3.251949200016425,4.230761867315253,2.0642549952172473,2.7068721735173726,0.03366056088307897,22.789345521978813,2.726346931651711,1.1880537811820076,4.640283379005389
1,Condition 2.5-15,NA,1631984024,2396,1.0143663619034693,1.0447251150090857,0.18648640239486405,0.25007508989015165,0.42995301155952864,2.111297012920156,1.0075889953412915,0.8483131219891352,1.1472063347092982,5.1167077549458755,6.651598478216999,3.2735592813928944,4.25095391711536,0.05885283785743367,28.004665152052823,4.144802292415109,1.876974886768958,7.243909760769423,0.9948332976857147,0.9958131627342843,0.024631851718181035,0.044174419325317564,0.8161064197528095,1.4490532666471776,0.9932018031226442,0.981037473851691,1.0081867190905378,1.4029645812930078,2.0309262761656135,0.9668536396888571,1.468758882408754,0.006344756537902188,16.487141003997166,1.0134251019741978,0.49066642746809447,1.8330390133951777,1.0153820015131123,1.0234430679006288,0.08633274813434953,0.12822623169049036,0.5910354803798258,1.5751251829913617,1.003864496179909,0.9604252337946484,1.0646994175062015,3.2433130673688093,4.1996524861429325,2.0229759246209156,2.6685154334321015,0.033836118921553374,18.977957000465615,2.6450179635564117,1.3031642905436334,4.476068746707236
1,Condition 2.5-15,NA,1631984047,2365,1.0238500469424487,1.0509707197976448,0.17255902033299292,0.23726427955092996,0.4071371987804267,2.011753942721956,0.9981791313929065,0.876725912134866,1.133126582886525,5.25632919568465,7.1313688223549,3.5611896868885338,4.820503531877939,0.015773021324347793,37.49842430037104,4.2520168716938125,1.6092177121770221,7.5050415444418785,0.9951479357638493,0.9960730660176466,0.02653215943696194,0.042929221251635855,0.777710210123866,1.2689893762065212,0.9927047584420786,0.978003697459451,1.00827511802153,1.4878744654040352,2.044133672171061,1.035044675138036,1.4019784210466029,0.006821700686630642,10.511416586935692,1.0696664839533154,0.49399919844616036,2.0455937489169007,1.0163341852220515,1.0244099248708998,0.08660732004579336,0.12840361979865583,0.5728196822524335,1.6110345527708652,1.0018233228191888,0.9587247775151321,1.0645264128129328,3.1661902333411267,4.031535279427855,1.9132621555130052,2.496227547050233,0.010441661057621439,17.035033776190403,2.698563652009068,1.3130381966606384,4.443769932509535
1,Condition 2.5-15,NA,1631984072,2500,1.026690004214712,1.0610574840248328,0.19675769513674035,0.2679166500672485,0.3055782829474953,2.288590078724199,1.0062578770682378,0.8541763145205631,1.1461879951052751,5.692841934955258,7.858934088720688,3.863075572567096,5.419054057091893,0.02784571823287316,46.63174857074984,4.538308537958637,1.8112675443363233,7.846813347359323,0.9955631877808927,0.9964275698411974,0.024126100003632505,0.04150337440758443,0.792311548285458,1.2744616665726816,0.993193434322973,0.98206805618135,1.0056630117433083,1.4358271450635094,2.089343793696477,1.0311970768536536,1.518117300707894,0.02873020131738293,12.51948064136472,1.0038259015522686,0.45216028231716676,1.8141672071189223,1.0199052660334658,1.02866128450495,0.08759554215889952,0.13395694958573867,0.5349931747180878,1.6334212183084056,1.0031108348981495,0.9653906123559892,1.061560810835145,3.451619932085448,4.636488066660979,2.3364302486821673,3.0963168188057493,0.023108998144665136,21.795511007565658,2.7415105339191572,1.1290939138182934,4.898539970192951
1,Condition 2.5-15,NA,1631984096,2257,1.027044896180224,1.060119115399539,0.1925570154475206,0.2627963452086896,0.4546733817135454,2.1760022964651253,1.0043097556542548,0.8551029646831226,1.148168481259869,5.766695418582475,7.801468050948565,3.9309621572844096,5.255508612058547,0.08384931845443962,33.67682928639323,4.352343157617368,2.0513678773576416,7.857423286020541,0.9949130843034086,0.9958185089379707,0.025144626205523775,0.042464766418133335,0.8115207921934761,1.2576065973768207,0.9923295097513531,0.9822257711346956,1.0061843957394228,1.4340213243911903,2.002437732674581,1.0205730767345522,1.3979291614626597,0.018741813720669555,10.165298158528925,0.9935600737568492,0.45792357835017405,1.9818813071017258,1.0174279379796367,1.0268586530774715,0.09282537420334332,0.1388799125576894,0.4504163525466947,1.6597621756920076,1.001509678955168,0.9546186595172544,1.077006493876692,3.2740655250127086,4.4994058402771016,2.133218712916509,3.086968070096419,0.025677762741812826,24.424956548665513,2.671463871181299,1.1197870409066282,4.315900430260081
1,Condition 2.5-15,NA,1631984184,2297,1.0215668654857264,1.0533091058322013,0.1972560777272042,0.25669027439204517,0.3911019704735184,1.9342517018363339,0.998368783174021,0.8404350616792612,1.1743238750011216,5.375338990029645,6.8331355007459145,3.274390683596046,4.219623964688051,0.06195016512575163,26.236091967293294,4.4953563899242655,2.23775954755242,7.430510088537602,0.9947874152160272,0.99584955988602,0.027640212630862294,0.04599201381463552,0.8063432199153925,1.4306345946373982,0.9920753434501942,0.9779244931232451,1.007513683931784,1.5147813662283787,2.0846273654914156,1.0089509874016247,1.432481202232327,0.010091251924125758,13.349861616155698,1.0946956183811167,0.5413584855154914,2.0116129610373266,1.0190249752635145,1.0294803848672953,0.10219492973257402,0.1463806373692856,0.44643012573838237,1.7215996631628205,1.002415395909974,0.9432899294483068,1.0809029788151263,3.6981274324368894,5.166401550502569,2.2831868431224764,3.608494109985804,0.03043972634252641,38.78811992380346,3.002909089709651,1.4905760857612482,4.793428468692018
1,Condition 2.5-15,1,1631984207,2422,1.0176573533426863,1.047835984579138,0.18162253919006388,0.24971885968020818,0.3872449196891453,2.0915586992934014,1.0123277060452656,0.8656624311007158,1.1304207138453521,4.9172040748728785,6.61434747153851,3.3849375092262415,4.4247919301359,0.06678460754183133,35.06152568998136,3.8026186353694365,1.5035412622551025,7.07967637953398,0.9942395339587652,0.9953359566151246,0.026205230268700086,0.04671527248658419,0.7266276298246452,1.3899478528684628,0.9930035840910325,0.9811362301918704,1.0078677309278983,1.4289359862709345,2.053130004631341,1.014607432004796,1.4745788881090804,0.025695889681559406,11.603926851393513,0.985959982243922,0.4586338033815077,1.87637958840501,1.0143916721093116,1.0239178645467606,0.08791376237879729,0.1393748516364902,0.09394812971118395,1.7850338418990972,1.0034160782166404,0.9708853592111903,1.066544184793213,3.232268569659999,4.67161886041995,2.2277058637235614,3.3735980329985944,0.037747914886230444,32.34499114352325,2.4083639372824472,1.0406802025393016,4.27497234526596
1,Condition 2.5-15,NA,1631984233,2771,1.0202660126007737,1.046768234318622,0.16451852926745617,0.23409565661179435,0.1644604088068482,1.9800776679166499,1.0055006738300951,0.8916521635804343,1.1108277924858356,4.811024070748223,6.653799348202654,3.399626545178094,4.5972516812471405,0.06303259539326998,37.86480142859417,3.7783461040128583,1.2344584061668282,6.969001633010324,0.9951801271622452,0.9959869117983793,0.024852052688521753,0.04008769035904085,0.8190561170783307,1.1976449547013845,0.9937546365813152,0.9814658542191799,1.0073897839494586,1.267994699216711,1.726004740317107,0.8537988028518438,1.1712288558266695,0.020617969600318132,8.562820070043898,0.9403901074191989,0.44104631070854006,1.6926182071185183,1.0146076838953675,1.0228662485667297,0.08547274115847503,0.12974083715617987,0.5030249349420893,1.6627472358871207,1.0059770984346785,0.9617406177142827,1.0614842995179767,2.899525600748022,3.749478420229486,1.8379255417690554,2.377683882692269,0.023977934975205815,15.303776343406032,2.4556814243267397,1.0363109045368417,4.113105873942193
1,Condition 2.5-15,NA,1631984259,2413,1.0115364970818683,1.0408657526163623,0.17966756665388753,0.2453984243774272,0.48355975184595196,2.06990559006008,1.003123337703789,0.8487304642460888,1.117510385119127,4.564332638378339,6.047006547018818,3.074172384457588,3.967326721938675,0.0390997443264978,29.642895531893068,3.704503373137924,1.3268168932530389,6.717433521690491,0.9938403929767898,0.9946285053253204,0.022222186522501765,0.03959528530647288,0.782162496166729,1.3281879757232369,0.9927771067919923,0.9816112794216985,1.0043322830267087,1.214037313412994,1.741238197689358,0.8420267971577907,1.248467091086153,0.022794486208266088,9.770805306368224,0.8823260439223419,0.39478594740168754,1.5711869375384249,1.013858477789252,1.0206078150518823,0.07445140948721571,0.11720491487108077,0.5695481128768718,1.5346113439814189,1.0024288995664243,0.9727988659006631,1.0469832236204488,2.865561761251728,3.7845681941256086,1.8625928703510568,2.4726599147108623,0.02940070611176845,16.591059783871135,2.3377826226823037,0.9765379059028603,4.0503697799009295
